Order ID,Cust Name,Cust ID,Customer Email,Customer Age,Customer Gender,Customer Region,Customer City,Product Name,Product ID,Product Category,Unit Price,Quantity,Discount (%),Total Amount,Payment Method,Order Status,Order Date,Delivery Days,Rating
ORD-003050,William Kulkarni,CUST-0583,william.kulkarni583@example.com,49,Female,West,Pune,Cotton T-Shirt,PROD-0011,Clothing,30.65,5,0,153.25,Credit Card,Completed,2025-01-20,11,5
ORD-003051,Swati Verma,CUST-0692,swati.verma692@example.com,24,Male,East,Patna,Webcam HD,PROD-0006,Electronics,72.22,2,15,122.77,Credit Card,Cancelled,2025-07-11,,
ORD-003052,Oliver Kumar,CUST-0158,oliver.kumar158@example.com,44,Female,South,Bangalore,Winter Jacket,PROD-0016,Clothing,125.83,4,10,452.99,Wallet,Pending,2025-02-12,,
ORD-003053,Sarah Shah,CUST-0492,sarah.shah492@example.com,51,Male,North,Delhi,Wireless Mouse,PROD-0001,Electronics,45.68,3,0,137.04,UPI,Cancelled,2025-11-17,,
ORD-003054,Sophia Smith,CUST-0461,sophia.smith461@example.com,67,Other,Central,Jabalpur,Cookbook,PROD-0039,Books,22.32,4,0,89.28,Credit Card,Completed,2025-01-01,5,4
ORD-003055,Ashley Gupta,CUST-0072,ashley.gupta72@example.com,53,Male,East,Ranchi,Cookbook,PROD-0039,Books,22.32,2,0,44.64,Net Banking,Cancelled,2024-10-25,,
ORD-003056,Mark Jackson,CUST-0711,mark.jackson711@example.com,25,Female,Central,Indore,Denim Jeans,PROD-0012,Clothing,82.97,2,0,165.94,Net Banking,Returned,2025-08-02,,
ORD-003057,Mary White,CUST-0167,mary.white167@example.com,23,Male,East,Kolkata,Scarf,PROD-0020,Clothing,33.28,3,10,89.86,Wallet,Pending,2024-08-25,,
ORD-003058,Rajesh Chopra,CUST-0269,rajesh.chopra269@example.com,18,Female,East,Kolkata,Travel Guide,PROD-0040,Books,22.38,1,0,22.38,UPI,Returned,2025-05-01,,
ORD-003059,Meena Hernandez,CUST-0638,meena.hernandez638@example.com,47,Other,West,Ahmedabad,Smartwatch,PROD-0005,Electronics,158.2,1,0,158.2,Wallet,Pending,2024-02-15,,
ORD-003060,Aanya Lewis,CUST-0025,aanya.lewis25@example.com,67,Other,Central,Nagpur,Dumbbells (Pair),PROD-0042,Sports,77.78,1,10,70.0,Cash on Delivery,Completed,2025-05-05,9,
ORD-003061,Linda Iyer,CUST-0248,linda.iyer248@example.com,23,Male,West,Mumbai,Travel Guide,PROD-0040,Books,22.38,1,10,20.14,Credit Card,Cancelled,2025-10-16,,
ORD-003062,Patricia Reddy,CUST-0026,patricia.reddy26@example.com,28,Female,East,Guwahati,Knife Set,PROD-0025,Home & Kitchen,68.52,4,5,260.38,Net Banking,Completed,2024-08-13,15,4
ORD-003063,Pari Walker,CUST-0394,pari.walker394@example.com,51,Female,East,Guwahati,Coffee Maker,PROD-0021,Home & Kitchen,62.05,3,20,148.92,Wallet,Pending,2024-10-29,,
ORD-003064,Nancy Thomas,CUST-0054,nancy.thomas54@example.com,21,Other,Central,Indore,Denim Jeans,PROD-0012,Clothing,82.97,2,10,149.35,Cash on Delivery,Pending,2025-02-04,,
ORD-003065,Linda Clark,CUST-0589,linda.clark589@example.com,43,Other,South,Bangalore,Basketball,PROD-0046,Sports,39.63,1,25,29.72,UPI,Pending,2025-01-05,,
ORD-003066,Kavita Martinez,CUST-0742,kavita.martinez742@example.com,70,Other,East,Ranchi,Blender,PROD-0022,Home & Kitchen,46.5,3,0,139.5,Credit Card,Returned,2024-01-02,,
ORD-003067,Vihaan Garcia,CUST-0650,vihaan.garcia650@example.com,65,Other,West,Goa,Football,PROD-0045,Sports,29.05,5,10,130.72,UPI,Completed,2025-11-27,11,4
ORD-003068,Matthew Mehta,CUST-0564,matthew.mehta564@example.com,19,Male,North,Amritsar,Scarf,PROD-0020,Clothing,33.28,2,0,66.56,Wallet,Completed,2025-04-02,1,4
ORD-003069,Meena Martin,CUST-0708,meena.martin708@example.com,70,Other,North,Lucknow,Self-Help Guide,PROD-0036,Books,10.26,4,5,38.99,Debit Card,Returned,2024-07-12,,
ORD-003070,Ashley Martinez,CUST-0175,ashley.martinez175@example.com,30,Other,West,Mumbai,Keyboard Mechanical,PROD-0007,Electronics,97.82,3,5,278.79,Cash on Delivery,Pending,2024-12-02,,
ORD-003071,Deepak Garcia,CUST-0056,deepak.garcia56@example.com,33,Other,North,Amritsar,Laptop Stand,PROD-0009,Electronics,59.55,1,0,59.55,Cash on Delivery,Pending,2025-10-04,,
ORD-003072,Myra Smith,CUST-0247,myra.smith247@example.com,60,Female,West,Ahmedabad,Fiction Novel,PROD-0037,Books,12.83,1,25,9.62,Credit Card,Completed,2024-08-01,1,5
ORD-003073,Divya Davis,CUST-0741,divya.davis741@example.com,47,Female,West,Ahmedabad,Portable Charger,PROD-0004,Electronics,42.05,1,5,39.95,Credit Card,Cancelled,2025-06-04,,
ORD-003074,Lucas Gupta,CUST-0057,lucas.gupta57@example.com,44,Other,Central,Bhopal,External SSD 1TB,PROD-0010,Electronics,77.83,4,20,249.06,Net Banking,Completed,2025-04-09,10,4
ORD-003075,Sai Desai,CUST-0335,sai.desai335@example.com,37,Other,North,Jaipur,Toaster,PROD-0023,Home & Kitchen,31.12,4,0,124.48,Credit Card,Completed,2025-03-17,8,2
ORD-003076,Patricia White,CUST-0506,patricia.white506@example.com,43,Female,Central,Jabalpur,Cycling Gloves,PROD-0049,Sports,31.15,2,15,52.95,Debit Card,Returned,2025-11-01,,
ORD-003077,Mary Allen,CUST-0213,mary.allen213@example.com,30,Male,West,Pune,Football,PROD-0045,Sports,29.05,1,0,29.05,Net Banking,Completed,2024-12-23,8,4
ORD-003078,Oliver Mehta,CUST-0546,oliver.mehta546@example.com,45,Female,East,Ranchi,Travel Guide,PROD-0040,Books,22.38,2,0,44.76,Credit Card,Completed,2024-06-17,5,4
ORD-003079,Mary Allen,CUST-0213,mary.allen213@example.com,30,Male,West,Pune,Running Shoes,PROD-0014,Clothing,41.04,1,10,36.94,Debit Card,Pending,2024-12-21,,
ORD-003080,Isha Patel,CUST-0655,isha.patel655@example.com,20,Female,East,Kolkata,Travel Guide,PROD-0040,Books,22.38,4,25,67.14,Debit Card,Completed,2024-12-24,3,2
ORD-003081,Neha Moore,CUST-0613,neha.moore613@example.com,55,Other,East,Guwahati,Tennis Racket,PROD-0047,Sports,61.92,1,10,55.73,Cash on Delivery,Returned,2025-08-20,,
ORD-003082,Linda Martin,CUST-0312,linda.martin312@example.com,25,Female,North,Amritsar,Scarf,PROD-0020,Clothing,33.28,1,0,33.28,Debit Card,Completed,2025-01-08,13,4
ORD-003083,Aditya Thompson,CUST-0774,aditya.thompson774@example.com,25,Female,Central,Indore,Dish Rack,PROD-0029,Home & Kitchen,28.32,3,20,67.97,Cash on Delivery,Completed,2024-06-28,7,
ORD-003084,Richard Jackson,CUST-0363,richard.jackson363@example.com,38,Other,North,Chandigarh,Business Strategy,PROD-0035,Books,33.11,2,5,62.91,Wallet,Completed,2025-05-24,7,5
ORD-003085,Jennifer Moore,CUST-0332,jennifer.moore332@example.com,67,Other,East,Bhubaneswar,Jump Rope,PROD-0044,Sports,18.67,2,10,33.61,UPI,Completed,2024-11-25,9,4
ORD-003086,Nancy Thomas,CUST-0054,nancy.thomas54@example.com,21,Other,Central,Indore,Water Bottle,PROD-0026,Home & Kitchen,17.56,2,10,31.61,UPI,Completed,2025-08-18,15,4
ORD-003087,Joseph Bhat,CUST-0069,joseph.bhat69@example.com,39,Male,North,Delhi,Keyboard Mechanical,PROD-0007,Electronics,97.82,1,10,88.04,Debit Card,Pending,2024-11-16,,
ORD-003088,Betty Brown,CUST-0340,betty.brown340@example.com,69,Male,Central,Nagpur,Storage Containers,PROD-0027,Home & Kitchen,35.05,2,0,70.1,Cash on Delivery,Completed,2024-06-18,5,4
ORD-003089,Sara Patel,CUST-0512,sara.patel512@example.com,46,Female,North,Jaipur,Travel Guide,PROD-0040,Books,22.38,1,15,19.02,Wallet,Completed,2025-07-12,13,5
ORD-003090,Mary Clark,CUST-0407,mary.clark407@example.com,42,Female,West,Goa,Storage Containers,PROD-0027,Home & Kitchen,35.05,3,10,94.63,Debit Card,Completed,2025-10-05,4,4
ORD-003091,Elizabeth Wright,CUST-0517,elizabeth.wright517@example.com,33,Other,North,Amritsar,Non-Stick Pan,PROD-0024,Home & Kitchen,32.73,1,0,32.73,Credit Card,Completed,2025-03-03,13,4
ORD-003092,Donald Williams,CUST-0645,donald.williams645@example.com,37,Female,South,Kochi,Yoga Mat,PROD-0041,Sports,42.7,1,10,38.43,Debit Card,Completed,2024-06-10,6,3
ORD-003093,John Pillai,CUST-0785,john.pillai785@example.com,60,Male,North,Delhi,Gym Bag,PROD-0050,Sports,52.65,3,10,142.16,Wallet,Pending,2024-06-27,,
ORD-003094,Vivaan Anderson,CUST-0739,vivaan.anderson739@example.com,56,Male,South,Chennai,Cap,PROD-0019,Clothing,12.46,1,15,10.59,Wallet,Completed,2024-05-17,7,4
ORD-003095,Suresh Shah,CUST-0099,suresh.shah99@example.com,21,Other,Central,Raipur,Cap,PROD-0019,Clothing,12.46,2,0,24.92,Credit Card,Returned,2025-04-27,,
ORD-003096,Charles Kumar,CUST-0323,charles.kumar323@example.com,56,Other,North,Lucknow,Resistance Bands,PROD-0043,Sports,22.74,1,10,20.47,Cash on Delivery,Completed,2024-12-02,6,5
ORD-003097,Neha Moore,CUST-0613,neha.moore613@example.com,55,Other,East,Guwahati,Winter Jacket,PROD-0016,Clothing,125.83,3,5,358.62,Debit Card,Returned,2024-08-16,,
ORD-003098,Betty Brown,CUST-0340,betty.brown340@example.com,69,Male,Central,Nagpur,Machine Learning Guide,PROD-0033,Books,42.63,4,0,170.52,Cash on Delivery,Returned,2025-09-15,,
ORD-003099,Oliver Taylor,CUST-0699,oliver.taylor699@example.com,41,Male,South,Bangalore,Travel Guide,PROD-0040,Books,22.38,3,0,67.14,Wallet,Completed,2025-08-27,4,
ORD-003100,Robert Jackson,CUST-0664,robert.jackson664@example.com,42,Female,Central,Nagpur,Cookbook,PROD-0039,Books,22.32,3,0,66.96,Net Banking,Returned,2025-07-17,,
ORD-003101,Manoj Moore,CUST-0668,manoj.moore668@example.com,54,Female,North,Chandigarh,Jump Rope,PROD-0044,Sports,18.67,1,0,18.67,Wallet,Pending,2024-01-08,,
ORD-003102,Karen Nair,CUST-0046,karen.nair46@example.com,35,Female,West,Pune,Smartwatch,PROD-0005,Electronics,158.2,2,5,300.58,Cash on Delivery,Cancelled,2024-11-05,,
ORD-003103,Emma Hernandez,CUST-0469,emma.hernandez469@example.com,33,Female,South,Kochi,Winter Jacket,PROD-0016,Clothing,125.83,3,0,377.49,Net Banking,Pending,2024-10-21,,
ORD-003104,Aanya Harris,CUST-0245,aanya.harris245@example.com,45,Female,Central,Indore,Running Shoes,PROD-0014,Clothing,41.04,2,0,82.08,Wallet,Pending,2025-07-09,,
ORD-003105,Suresh Shah,CUST-0099,suresh.shah99@example.com,21,Other,Central,Raipur,Portable Charger,PROD-0004,Electronics,42.05,1,0,42.05,UPI,Cancelled,2025-11-19,,
ORD-003106,Manoj Hernandez,CUST-0620,manoj.hernandez620@example.com,63,Other,North,Jaipur,Cycling Gloves,PROD-0049,Sports,31.15,1,15,26.48,Net Banking,Returned,2025-09-25,,
ORD-003107,Sneha Verma,CUST-0665,sneha.verma665@example.com,32,Male,East,Ranchi,Sports Socks (3-pack),PROD-0018,Clothing,13.94,1,15,11.85,Net Banking,Pending,2025-01-05,,
ORD-003108,Ayaan Mehta,CUST-0376,ayaan.mehta376@example.com,48,Female,West,Surat,Gym Bag,PROD-0050,Sports,52.65,2,0,105.3,UPI,Completed,2025-11-19,6,5
ORD-003109,Oliver Gupta,CUST-0173,oliver.gupta173@example.com,38,Female,West,Mumbai,Webcam HD,PROD-0006,Electronics,72.22,1,0,72.22,Cash on Delivery,Returned,2024-01-18,,
ORD-003110,Rohit Rao,CUST-0302,rohit.rao302@example.com,22,Female,South,Chennai,Webcam HD,PROD-0006,Electronics,72.22,4,0,288.88,Credit Card,Completed,2025-10-04,6,4
ORD-003111,Jennifer Malhotra,CUST-0477,jennifer.malhotra477@example.com,50,Female,East,Patna,Self-Help Guide,PROD-0036,Books,10.26,2,5,19.49,UPI,Returned,2024-02-05,,
ORD-003112,Daniel Rodriguez,CUST-0319,daniel.rodriguez319@example.com,23,Male,Central,Bhopal,Monitor Stand,PROD-0008,Electronics,53.18,1,20,42.54,UPI,Completed,2025-09-12,10,3
ORD-003113,Susan Rodriguez,CUST-0459,susan.rodriguez459@example.com,31,Male,South,Coimbatore,Cycling Gloves,PROD-0049,Sports,31.15,2,0,62.3,Cash on Delivery,Cancelled,2025-03-29,,
ORD-003114,Emma Desai,CUST-0389,emma.desai389@example.com,36,Male,East,Ranchi,Resistance Bands,PROD-0043,Sports,22.74,4,25,68.22,Net Banking,Completed,2025-11-29,2,
ORD-003115,Mia Chopra,CUST-0602,mia.chopra602@example.com,31,Other,North,Jaipur,Sports Socks (3-pack),PROD-0018,Clothing,13.94,1,15,11.85,Cash on Delivery,Completed,2024-04-12,14,4
ORD-003116,Mia Williams,CUST-0210,mia.williams210@example.com,57,Female,South,Chennai,Knife Set,PROD-0025,Home & Kitchen,68.52,3,5,195.28,UPI,Pending,2025-01-03,,
ORD-003117,Nisha Clark,CUST-0552,nisha.clark552@example.com,58,Female,West,Goa,Cotton T-Shirt,PROD-0011,Clothing,30.65,2,10,55.17,Debit Card,Completed,2025-12-10,10,5
ORD-003118,Susan Robinson,CUST-0140,susan.robinson140@example.com,60,Other,South,Hyderabad,Storage Containers,PROD-0027,Home & Kitchen,35.05,2,10,63.09,UPI,Completed,2025-01-18,10,5
ORD-003119,Neha Moore,CUST-0613,neha.moore613@example.com,55,Other,East,Guwahati,Bluetooth Headphones,PROD-0002,Electronics,92.28,2,0,184.56,Debit Card,Returned,2025-06-20,,
ORD-003120,Swati Pillai,CUST-0510,swati.pillai510@example.com,35,Male,North,Delhi,Cutting Board,PROD-0028,Home & Kitchen,11.96,1,0,11.96,Wallet,Completed,2025-12-29,6,5
ORD-003121,Linda Anderson,CUST-0141,linda.anderson141@example.com,40,Female,Central,Jabalpur,Bluetooth Headphones,PROD-0002,Electronics,92.28,4,15,313.75,Net Banking,Completed,2024-09-22,10,5
ORD-003122,Neha Miller,CUST-0598,neha.miller598@example.com,31,Male,Central,Raipur,Monitor Stand,PROD-0008,Electronics,53.18,1,15,45.2,UPI,Returned,2024-07-29,,
ORD-003123,Ayaan Malhotra,CUST-0616,ayaan.malhotra616@example.com,18,Other,South,Bangalore,Casual Shorts,PROD-0017,Clothing,29.07,4,10,104.65,Net Banking,Returned,2025-10-12,,
ORD-003124,Charles Malhotra,CUST-0206,charles.malhotra206@example.com,48,Male,South,Kochi,Running Shoes,PROD-0014,Clothing,41.04,2,10,73.87,Wallet,Returned,2025-06-08,,
ORD-003125,Sara Pillai,CUST-0276,sara.pillai276@example.com,43,Other,West,Goa,History of AI,PROD-0038,Books,15.71,2,0,31.42,Net Banking,Returned,2025-07-07,,
ORD-003126,Patricia Malhotra,CUST-0724,patricia.malhotra724@example.com,49,Other,East,Patna,Web Development,PROD-0034,Books,44.41,2,0,88.82,Credit Card,Pending,2025-07-28,,
ORD-003127,Donald Williams,CUST-0645,donald.williams645@example.com,37,Female,South,Kochi,Resistance Bands,PROD-0043,Sports,22.74,2,10,40.93,Net Banking,Completed,2024-03-30,12,4
ORD-003128,Michael Jones,CUST-0625,michael.jones625@example.com,20,Other,South,Chennai,Coffee Maker,PROD-0021,Home & Kitchen,62.05,4,20,198.56,Debit Card,Completed,2024-08-01,2,4
ORD-003129,Noah Harris,CUST-0283,noah.harris283@example.com,58,Female,Central,Nagpur,Webcam HD,PROD-0006,Electronics,72.22,2,5,137.22,Credit Card,Completed,2025-11-16,15,5
ORD-003130,Sara Sharma,CUST-0149,sara.sharma149@example.com,48,Female,Central,Nagpur,Data Science Handbook,PROD-0032,Books,42.44,2,15,72.15,Net Banking,Completed,2025-03-02,4,5
ORD-003131,Rajesh Anderson,CUST-0778,rajesh.anderson778@example.com,62,Other,South,Chennai,Travel Guide,PROD-0040,Books,22.38,2,15,38.05,Debit Card,Completed,2024-03-11,11,
ORD-003132,Suresh Allen,CUST-0755,suresh.allen755@example.com,68,Female,East,Guwahati,Portable Charger,PROD-0004,Electronics,42.05,3,20,100.92,UPI,Completed,2024-07-04,5,4
ORD-003133,Priya Smith,CUST-0675,priya.smith675@example.com,27,Other,North,Delhi,Basketball,PROD-0046,Sports,39.63,1,5,37.65,Cash on Delivery,Completed,2025-09-10,9,5
ORD-003134,Sandra Martin,CUST-0101,sandra.martin101@example.com,66,Female,Central,Nagpur,Storage Containers,PROD-0027,Home & Kitchen,35.05,4,10,126.18,UPI,Completed,2025-05-02,13,5
ORD-003135,Nancy Bhat,CUST-0145,nancy.bhat145@example.com,56,Female,Central,Jabalpur,Resistance Bands,PROD-0043,Sports,22.74,4,25,68.22,Wallet,Completed,2025-08-28,1,5
ORD-003136,Anthony Thompson,CUST-0191,anthony.thompson191@example.com,46,Male,East,Kolkata,Machine Learning Guide,PROD-0033,Books,42.63,1,0,42.63,Cash on Delivery,Completed,2024-04-09,1,5
ORD-003137,Sandra Wright,CUST-0800,sandra.wright800@example.com,32,Other,Central,Jabalpur,Dumbbells (Pair),PROD-0042,Sports,77.78,3,25,175.0,Credit Card,Cancelled,2025-10-03,,
ORD-003138,Aanya Harris,CUST-0245,aanya.harris245@example.com,45,Female,Central,Indore,Data Science Handbook,PROD-0032,Books,42.44,2,0,84.88,Credit Card,Completed,2024-09-20,4,
ORD-003139,Neha Lewis,CUST-0350,neha.lewis350@example.com,41,Female,West,Ahmedabad,Swimming Goggles,PROD-0048,Sports,16.81,2,10,30.26,Wallet,Returned,2024-12-06,,
ORD-003140,Charlotte Johnson,CUST-0094,charlotte.johnson94@example.com,61,Female,North,Chandigarh,Data Science Handbook,PROD-0032,Books,42.44,1,0,42.44,Credit Card,Pending,2024-12-21,,
ORD-003141,Mark Malhotra,CUST-0239,mark.malhotra239@example.com,21,Female,West,Mumbai,Storage Containers,PROD-0027,Home & Kitchen,35.05,2,15,59.58,Debit Card,Completed,2024-02-18,11,5
ORD-003142,Anthony Lewis,CUST-0628,anthony.lewis628@example.com,32,Other,North,Chandigarh,Football,PROD-0045,Sports,29.05,2,5,55.2,Credit Card,Completed,2025-01-11,7,3
ORD-003143,Neha White,CUST-0395,neha.white395@example.com,38,Other,Central,Indore,Dish Rack,PROD-0029,Home & Kitchen,28.32,1,0,28.32,Credit Card,Completed,2024-06-17,9,3
ORD-003144,Patricia Bhat,CUST-0136,patricia.bhat136@example.com,53,Male,Central,Nagpur,Sports Socks (3-pack),PROD-0018,Clothing,13.94,1,15,11.85,Wallet,Completed,2025-11-03,7,4
ORD-003145,Aadhya Sharma,CUST-0652,aadhya.sharma652@example.com,26,Male,North,Chandigarh,Blender,PROD-0022,Home & Kitchen,46.5,2,0,93.0,Cash on Delivery,Cancelled,2024-06-05,,
ORD-003146,Sarah Shah,CUST-0131,sarah.shah131@example.com,57,Other,Central,Nagpur,Monitor Stand,PROD-0008,Electronics,53.18,3,0,159.54,Credit Card,Completed,2024-12-06,11,5
ORD-003147,Meena Miller,CUST-0246,meena.miller246@example.com,43,Female,East,Guwahati,Sports Socks (3-pack),PROD-0018,Clothing,13.94,1,10,12.55,Cash on Delivery,Returned,2025-07-08,,
ORD-003148,Sai Desai,CUST-0335,sai.desai335@example.com,37,Other,North,Jaipur,Bluetooth Headphones,PROD-0002,Electronics,92.28,2,15,156.88,Cash on Delivery,Cancelled,2024-03-25,,
ORD-003149,Mason Mehta,CUST-0293,mason.mehta293@example.com,36,Female,East,Patna,Machine Learning Guide,PROD-0033,Books,42.63,4,20,136.42,Wallet,Completed,2024-09-19,5,5
ORD-003150,Neha Miller,CUST-0598,neha.miller598@example.com,31,Male,Central,Raipur,Sports Socks (3-pack),PROD-0018,Clothing,13.94,3,5,39.73,Wallet,Completed,2024-12-26,8,5
ORD-003151,Sara Taylor,CUST-0782,sara.taylor782@example.com,30,Female,South,Coimbatore,Portable Charger,PROD-0004,Electronics,42.05,1,0,42.05,UPI,Completed,2024-11-09,11,3
ORD-003152,Ayaan Wright,CUST-0422,ayaan.wright422@example.com,32,Other,North,Amritsar,Formal Shirt,PROD-0015,Clothing,57.36,2,10,103.25,Net Banking,Cancelled,2024-09-26,,
ORD-003153,Krishna Walker,CUST-0334,krishna.walker334@example.com,36,Male,West,Mumbai,Keyboard Mechanical,PROD-0007,Electronics,97.82,4,5,371.72,Net Banking,Completed,2024-11-08,12,5
ORD-003154,Vihaan Smith,CUST-0317,vihaan.smith317@example.com,68,Male,North,Jaipur,Web Development,PROD-0034,Books,44.41,1,0,44.41,Cash on Delivery,Completed,2024-11-21,6,3
ORD-003155,Arjun Jones,CUST-0775,arjun.jones775@example.com,57,Male,East,Ranchi,Machine Learning Guide,PROD-0033,Books,42.63,2,15,72.47,Cash on Delivery,Completed,2024-11-01,6,5
ORD-003156,Jessica Rao,CUST-0626,jessica.rao626@example.com,44,Other,East,Bhubaneswar,Formal Shirt,PROD-0015,Clothing,57.36,4,0,229.44,Debit Card,Completed,2024-03-25,15,4
ORD-003157,Meena Rao,CUST-0079,meena.rao79@example.com,43,Female,North,Chandigarh,Winter Jacket,PROD-0016,Clothing,125.83,4,0,503.32,Cash on Delivery,Returned,2025-03-23,,
ORD-003158,Ashley King,CUST-0633,ashley.king633@example.com,18,Female,South,Chennai,Data Science Handbook,PROD-0032,Books,42.44,1,5,40.32,Debit Card,Completed,2025-09-22,8,4
ORD-003159,Sandra Desai,CUST-0767,sandra.desai767@example.com,58,Other,North,Delhi,Gym Bag,PROD-0050,Sports,52.65,5,10,236.93,UPI,Completed,2025-01-05,14,3
ORD-003160,Aditya Allen,CUST-0119,aditya.allen119@example.com,40,Male,Central,Bhopal,Cotton T-Shirt,PROD-0011,Clothing,30.65,5,25,114.94,Debit Card,Returned,2024-01-02,,
ORD-003161,Vihaan Anderson,CUST-0540,vihaan.anderson540@example.com,44,Male,North,Jaipur,Jump Rope,PROD-0044,Sports,18.67,1,15,15.87,Debit Card,Completed,2024-07-09,8,3
ORD-003162,Donald Anderson,CUST-0467,donald.anderson467@example.com,37,Other,South,Chennai,External SSD 1TB,PROD-0010,Electronics,77.83,1,0,77.83,Net Banking,Pending,2024-03-11,,
ORD-003163,Nisha Wright,CUST-0354,nisha.wright354@example.com,31,Other,East,Guwahati,Running Shoes,PROD-0014,Clothing,41.04,3,0,123.12,Debit Card,Completed,2025-11-21,14,4
ORD-003164,Ishaan Patel,CUST-0241,ishaan.patel241@example.com,27,Male,East,Ranchi,Cookbook,PROD-0039,Books,22.32,4,10,80.35,Cash on Delivery,Returned,2025-11-10,,
ORD-003165,Riya King,CUST-0502,riya.king502@example.com,37,Male,West,Mumbai,Tea Kettle,PROD-0030,Home & Kitchen,40.05,1,25,30.04,Cash on Delivery,Completed,2024-06-12,1,4
ORD-003166,William Harris,CUST-0194,william.harris194@example.com,61,Other,North,Jaipur,Yoga Mat,PROD-0041,Sports,42.7,2,5,81.13,Debit Card,Cancelled,2025-07-13,,
ORD-003167,Ashley Hernandez,CUST-0426,ashley.hernandez426@example.com,50,Female,West,Pune,Formal Shirt,PROD-0015,Clothing,57.36,1,0,57.36,UPI,Completed,2025-09-10,13,
ORD-003168,Rahul Allen,CUST-0103,rahul.allen103@example.com,34,Male,West,Surat,Tennis Racket,PROD-0047,Sports,61.92,1,5,58.82,Wallet,Pending,2025-06-03,,
ORD-003169,Suresh Bhat,CUST-0706,suresh.bhat706@example.com,27,Other,Central,Bhopal,History of AI,PROD-0038,Books,15.71,2,10,28.28,Credit Card,Pending,2024-04-05,,
ORD-003170,Rahul Allen,CUST-0103,rahul.allen103@example.com,34,Male,West,Surat,Cookbook,PROD-0039,Books,22.32,2,0,44.64,Cash on Delivery,Completed,2024-05-02,14,
ORD-003171,Ishaan Patel,CUST-0241,ishaan.patel241@example.com,27,Male,East,Ranchi,Cap,PROD-0019,Clothing,12.46,1,10,11.21,Cash on Delivery,Completed,2025-02-25,4,3
ORD-003172,Matthew King,CUST-0764,matthew.king764@example.com,57,Female,North,Chandigarh,Dumbbells (Pair),PROD-0042,Sports,77.78,4,5,295.56,UPI,Cancelled,2024-07-11,,
ORD-003173,Ananya Lopez,CUST-0201,ananya.lopez201@example.com,61,Male,West,Goa,Hoodie,PROD-0013,Clothing,50.64,1,10,45.58,Debit Card,Completed,2025-12-30,13,5
ORD-003174,Isha Pillai,CUST-0641,isha.pillai641@example.com,38,Female,East,Patna,Wireless Mouse,PROD-0001,Electronics,45.68,1,15,38.83,Debit Card,Returned,2025-08-01,,
ORD-003175,Elizabeth Clark,CUST-0190,elizabeth.clark190@example.com,20,Male,South,Kochi,Cap,PROD-0019,Clothing,12.46,1,15,10.59,Credit Card,Cancelled,2025-10-03,,
ORD-003176,Patricia Reddy,CUST-0026,patricia.reddy26@example.com,28,Female,East,Guwahati,Travel Guide,PROD-0040,Books,22.38,2,10,40.28,Debit Card,Completed,2025-04-15,2,4
